"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 02, 2021","0.1385","0.1259","0.1409","0.1258","469.46K","10.04%"
"Feb 01, 2021","0.1259","0.1314","0.1343","0.1160","907.02K","-4.17%"
"Jan 31, 2021","0.1314","0.1209","0.1321","0.1178","473.41K","8.70%"
"Jan 30, 2021","0.1209","0.1147","0.1227","0.1143","242.69K","5.37%"
"Jan 29, 2021","0.1147","0.1164","0.1262","0.1128","299.77K","-1.46%"
"Jan 28, 2021","0.1164","0.1139","0.1203","0.1108","451.16K","2.15%"
"Jan 27, 2021","0.1139","0.1187","0.1195","0.1072","333.54K","-4.04%"
"Jan 26, 2021","0.1187","0.1178","0.1209","0.1139","266.35K","0.78%"
"Jan 25, 2021","0.1178","0.1255","0.1280","0.1146","224.67K","-6.16%"
"Jan 24, 2021","0.1256","0.1195","0.1278","0.1176","288.53K","5.07%"
"Jan 23, 2021","0.1195","0.1195","0.1235","0.1167","167.75K","0.00%"
"Jan 22, 2021","0.1195","0.1138","0.1202","0.1073","253.88K","4.97%"
"Jan 21, 2021","0.1138","0.1127","0.1197","0.1094","233.29K","1.04%"
"Jan 20, 2021","0.1127","0.1260","0.1260","0.1109","255.79K","-10.60%"
"Jan 19, 2021","0.1260","0.1173","0.1283","0.1152","309.65K","7.43%"
"Jan 18, 2021","0.1173","0.1096","0.1183","0.1072","242.31K","7.06%"
"Jan 17, 2021","0.1096","0.1074","0.1125","0.1050","179.38K","2.00%"
"Jan 16, 2021","0.1074","0.1049","0.1181","0.1031","260.22K","2.43%"
"Jan 15, 2021","0.1049","0.1060","0.1104","0.1007","271.27K","-1.09%"
"Jan 14, 2021","0.1060","0.1099","0.1147","0.1018","370.50K","-3.55%"
"Jan 13, 2021","0.1099","0.1034","0.1136","0.1020","259.80K","4.92%"
"Jan 12, 2021","0.1048","0.1038","0.1112","0.0996","267.36K","0.76%"
"Jan 11, 2021","0.1040","0.1070","0.1105","0.0945","372.72K","-2.77%"
"Jan 10, 2021","0.1070","0.1075","0.1131","0.1012","512.86K","-0.54%"
"Jan 09, 2021","0.1075","0.1088","0.1193","0.0975","651.03K","-1.16%"
"Jan 08, 2021","0.1088","0.1329","0.1384","0.1059","453.68K","-18.15%"
"Jan 07, 2021","0.1329","0.1063","0.1491","0.1038","946.54K","25.01%"
"Jan 06, 2021","0.1063","0.1036","0.1102","0.0977","296.03K","2.67%"
"Jan 05, 2021","0.1036","0.0981","0.1081","0.0947","258.02K","5.55%"
"Jan 04, 2021","0.0981","0.0982","0.1063","0.0908","333.11K","-0.10%"
"Jan 03, 2021","0.0982","0.0897","0.1018","0.0883","245.18K","9.49%"
"Jan 02, 2021","0.0897","0.0856","0.0951","0.0826","195.58K","4.82%"
"Jan 01, 2021","0.0856","0.0815","0.0859","0.0800","260.27K","5.06%"
"Dec 31, 2020","0.0815","0.0817","0.0832","0.0799","132.69K","-0.31%"
"Dec 30, 2020","0.0817","0.0828","0.0847","0.0800","146.79K","-1.29%"
"Dec 29, 2020","0.0828","0.0851","0.0855","0.0791","231.80K","-2.73%"
"Dec 28, 2020","0.0851","0.0832","0.0887","0.0825","310.18K","2.30%"
"Dec 27, 2020","0.0832","0.0881","0.0913","0.0829","284.08K","-5.61%"
"Dec 26, 2020","0.0881","0.0893","0.0941","0.0856","190.58K","-1.34%"
"Dec 25, 2020","0.0893","0.0877","0.0939","0.0853","207.78K","1.77%"
"Dec 24, 2020","0.0878","0.0898","0.0905","0.0836","318.72K","-2.27%"
"Dec 23, 2020","0.0898","0.0996","0.1012","0.0848","494.85K","-9.87%"
"Dec 22, 2020","0.0996","0.0993","0.1040","0.0981","142.67K","0.36%"
"Dec 21, 2020","0.0993","0.1079","0.1204","0.0975","442.01K","-6.52%"
"Dec 20, 2020","0.1062","0.1039","0.1109","0.1009","340.26K","2.26%"
"Dec 19, 2020","0.1039","0.0959","0.1080","0.0939","346.15K","8.33%"
"Dec 18, 2020","0.0959","0.0946","0.0965","0.0916","409.05K","1.38%"
"Dec 17, 2020","0.0946","0.0981","0.0987","0.0917","637.31K","-3.61%"
"Dec 16, 2020","0.0981","0.0935","0.0983","0.0915","461.65K","4.90%"
"Dec 15, 2020","0.0935","0.0978","0.1002","0.0935","289.52K","-4.40%"
"Dec 14, 2020","0.0978","0.1007","0.1022","0.0970","277.19K","-2.88%"
