"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2021","0.64939","0.60422","0.67908","0.58124","131.40M","7.90%"
"Feb 28, 2021","0.60185","0.57572","0.61853","0.52087","176.73M","4.54%"
"Feb 27, 2021","0.57572","0.51476","0.60755","0.50710","150.56M","11.84%"
"Feb 26, 2021","0.51476","0.49323","0.56924","0.42877","182.90M","4.48%"
"Feb 25, 2021","0.49269","0.52952","0.54242","0.48919","118.03M","-6.96%"
"Feb 24, 2021","0.52953","0.53402","0.59463","0.50493","205.23M","-0.84%"
"Feb 23, 2021","0.53402","0.69787","0.73977","0.44996","395.96M","-23.48%"
"Feb 22, 2021","0.69787","0.56133","0.76831","0.46273","240.24M","24.32%"
"Feb 21, 2021","0.56133","0.50737","0.57738","0.49750","112.85M","10.59%"
"Feb 20, 2021","0.50759","0.52268","0.56236","0.47527","135.34M","-2.89%"
"Feb 19, 2021","0.52268","0.43545","0.52547","0.41254","136.20M","19.96%"
"Feb 18, 2021","0.43571","0.39668","0.43878","0.39513","105.80M","9.84%"
"Feb 17, 2021","0.39667","0.38001","0.40360","0.36476","77.70M","4.38%"
"Feb 16, 2021","0.38001","0.38173","0.39741","0.36551","97.83M","-0.45%"
"Feb 15, 2021","0.38173","0.36969","0.40499","0.32448","132.42M","3.25%"
"Feb 14, 2021","0.36973","0.40111","0.40369","0.35891","85.23M","-7.90%"
"Feb 13, 2021","0.40146","0.40179","0.41702","0.37299","90.29M","-0.08%"
"Feb 12, 2021","0.40179","0.40098","0.41458","0.37960","90.93M","0.10%"
"Feb 11, 2021","0.40137","0.37272","0.41021","0.36510","116.73M","7.43%"
"Feb 10, 2021","0.37359","0.33692","0.38172","0.32754","119.50M","10.88%"
"Feb 09, 2021","0.33692","0.32844","0.34136","0.32203","85.55M","2.55%"
"Feb 08, 2021","0.32854","0.31089","0.36056","0.30828","136.64M","5.65%"
"Feb 07, 2021","0.31096","0.27594","0.31963","0.27081","89.05M","12.69%"
"Feb 06, 2021","0.27594","0.28888","0.29228","0.27042","66.72M","-4.42%"
"Feb 05, 2021","0.28869","0.26578","0.28869","0.26525","59.39M","8.65%"
"Feb 04, 2021","0.26571","0.28671","0.28925","0.26096","73.87M","-7.42%"
"Feb 03, 2021","0.28701","0.27729","0.28806","0.27047","71.90M","3.50%"
"Feb 02, 2021","0.27729","0.26661","0.28628","0.25571","114.03M","4.00%"
"Feb 01, 2021","0.26661","0.23524","0.27425","0.23063","120.79M","13.34%"
"Jan 31, 2021","0.23524","0.23181","0.24099","0.22676","66.50M","1.48%"
"Jan 30, 2021","0.23181","0.23486","0.23738","0.22377","71.87M","-1.33%"
"Jan 29, 2021","0.23493","0.23393","0.24710","0.22803","102.48M","0.43%"
"Jan 28, 2021","0.23393","0.23178","0.23943","0.22603","76.46M","0.93%"
"Jan 27, 2021","0.23178","0.24595","0.25671","0.22158","110.03M","-5.76%"
"Jan 26, 2021","0.24595","0.22167","0.24595","0.21996","100.55M","10.99%"
"Jan 25, 2021","0.22160","0.21356","0.22795","0.21356","66.71M","3.89%"
"Jan 24, 2021","0.21329","0.21563","0.22367","0.21083","60.53M","-1.09%"
"Jan 23, 2021","0.21563","0.21662","0.22151","0.20920","65.30M","-0.50%"
"Jan 22, 2021","0.21671","0.21173","0.22427","0.19504","92.79M","2.35%"
"Jan 21, 2021","0.21173","0.23887","0.23924","0.20776","100.89M","-11.47%"
"Jan 20, 2021","0.23915","0.24648","0.24867","0.21992","99.42M","-2.97%"
"Jan 19, 2021","0.24648","0.23649","0.25757","0.23522","103.24M","4.22%"
