"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 13, 2018","229.47","217.77","243.89","211.95","84.17K","5.37%"
"Apr 12, 2018","217.77","185.71","218.82","183.83","75.15K","17.24%"
"Apr 11, 2018","185.75","181.25","185.90","180.83","45.84K","2.53%"
"Apr 10, 2018","181.16","179.17","181.76","176.26","39.24K","1.13%"
"Apr 09, 2018","179.13","185.86","190.40","176.67","44.31K","-3.69%"
"Apr 08, 2018","186.00","183.37","186.87","182.43","24.26K","1.43%"
"Apr 07, 2018","183.37","176.88","186.12","176.38","32.87K","3.67%"
"Apr 06, 2018","176.88","184.64","185.77","175.87","40.72K","-4.23%"
"Apr 05, 2018","184.69","184.31","188.43","179.79","42.40K","0.22%"
"Apr 04, 2018","184.28","206.00","206.47","182.83","57.88K","-10.64%"
"Apr 03, 2018","206.22","194.55","209.63","193.85","71.93K","6.00%"
"Apr 02, 2018","194.55","183.33","202.24","182.46","62.62K","6.12%"
